	schoolid	hispanic	college	black	otherrace	female	register	distance
6843	7635.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
6844	7635.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
6845	7635.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
6846	7635.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
6847	7635.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
6848	7635.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
6849	7635.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
6850	7635.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
6851	7635.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
6852	7635.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
6853	7635.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
6854	7635.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
6855	7635.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
6856	7635.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
6857	7635.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
6858	7635.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
6859	7640.0	0.0	1.0	0.0	0.0	1.0	1.0	7.0
6860	7640.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0
6861	7640.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0
6862	7640.0	0.0	0.0	1.0	0.0	0.0	1.0	7.0
6863	7640.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0
6864	7640.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
6865	7641.0	0.0	1.0	1.0	0.0	1.0	0.0	20.0
6866	7641.0	1.0	0.0	0.0	0.0	1.0	0.0	20.0
6867	7641.0	0.0	0.0	0.0	0.0	1.0	0.0	20.0
6868	7641.0	0.0	1.0	1.0	0.0	0.0	1.0	20.0
6869	7641.0	1.0	0.0	0.0	0.0	1.0	0.0	20.0
6870	7641.0	0.0	0.0	0.0	0.0	1.0	1.0	20.0
6871	7641.0	0.0	1.0	0.0	1.0	0.0	0.0	20.0
6872	7641.0	0.0	1.0	0.0	0.0	1.0	0.0	20.0
6873	7641.0	0.0	0.0	1.0	0.0	0.0	1.0	20.0
6874	7641.0	0.0	1.0	0.0	0.0	1.0	1.0	20.0
6875	7646.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0
6876	7646.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0
6877	7646.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0
6878	7646.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0
6879	7646.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6880	7670.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
6881	7670.0	0.0	1.0	0.0	1.0	1.0	0.0	10.0
6882	7670.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
6883	7670.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0
6884	7670.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0
6885	7670.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0
6886	7670.0	1.0	0.0	0.0	0.0	1.0	0.0	10.0
6887	7670.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0
6888	7671.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0
6889	7671.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0
6890	7671.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
6891	7671.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
6892	7671.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0
6893	7671.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
6894	7671.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0
6895	7671.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0
6896	7671.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
6897	7671.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0
6898	7671.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0
6899	7671.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
6900	7688.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0
6901	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6902	7688.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
6903	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6904	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6905	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6906	7688.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
6907	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6908	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6909	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6910	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6911	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6912	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6913	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6914	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6915	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6916	7688.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
6917	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6918	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6919	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6920	7688.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
6921	7688.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
6922	7688.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0
6923	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6924	7688.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0
6925	7688.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0
6926	7688.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
6927	7688.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0
6928	7688.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
6929	7695.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
6930	7695.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
6931	7695.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
6932	7695.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
6933	7695.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
6934	7695.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
6935	7698.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0
6936	7698.0	0.0	0.0	0.0	0.0	1.0	1.0	14.0
6937	7698.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0
6938	7698.0	0.0	0.0	1.0	0.0	1.0	1.0	14.0
6939	7698.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
6940	7698.0	0.0	1.0	0.0	0.0	1.0	1.0	14.0
6941	7698.0	0.0	1.0	0.0	0.0	1.0	1.0	14.0
6942	7698.0	0.0	0.0	0.0	0.0	1.0	1.0	14.0
6943	7698.0	0.0	1.0	1.0	0.0	0.0	1.0	14.0
6944	7698.0	1.0	0.0	0.0	0.0	1.0	0.0	14.0
6945	7698.0	0.0	1.0	1.0	0.0	0.0	0.0	14.0
6946	7698.0	1.0	1.0	0.0	0.0	1.0	1.0	14.0
6947	7698.0	0.0	1.0	0.0	0.0	1.0	1.0	14.0
6948	7734.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
6949	7734.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
6950	7734.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
6951	7734.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
6952	7734.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
6953	7734.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
6954	7734.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
6955	7734.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
6956	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6957	7739.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0
6958	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6959	7739.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0
6960	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6961	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6962	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6963	7739.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0
6964	7739.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0
6965	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6966	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6967	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6968	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6969	7739.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0
6970	7739.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0
6971	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6972	7739.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0
6973	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6974	7739.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
6975	7739.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0
6976	7739.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0
6977	7743.0	1.0	1.0	0.0	0.0	1.0	0.0	6.0
6978	7743.0	0.0	1.0	1.0	0.0	1.0	0.0	6.0
6979	7743.0	0.0	0.0	1.0	0.0	1.0	0.0	6.0
6980	7743.0	0.0	0.0	1.0	0.0	0.0	1.0	6.0
6981	7743.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
6982	7743.0	0.0	0.0	1.0	0.0	1.0	0.0	6.0
6983	7743.0	1.0	1.0	0.0	0.0	0.0	1.0	6.0
6984	7743.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
6985	7743.0	0.0	1.0	1.0	0.0	0.0	0.0	6.0
6986	7743.0	0.0	1.0	1.0	0.0	1.0	1.0	6.0
6987	7743.0	0.0	1.0	1.0	0.0	0.0	1.0	6.0
6988	7795.0	0.0	0.0	1.0	0.0	0.0	1.0	17.0
6989	7795.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
6990	7795.0	0.0	0.0	1.0	0.0	0.0	0.0	17.0
6991	7795.0	0.0	0.0	0.0	0.0	1.0	0.0	17.0
6992	7795.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0
6993	7795.0	0.0	1.0	0.0	0.0	1.0	1.0	17.0
6994	7795.0	0.0	1.0	0.0	0.0	1.0	1.0	17.0
6995	7795.0	0.0	1.0	1.0	0.0	1.0	0.0	17.0
6996	7795.0	1.0	1.0	0.0	0.0	1.0	1.0	17.0
6997	7795.0	0.0	1.0	0.0	1.0	0.0	0.0	17.0
6998	7795.0	0.0	1.0	0.0	0.0	1.0	1.0	17.0
6999	7795.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0
7000	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7001	7827.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0
7002	7827.0	0.0	1.0	1.0	0.0	1.0	0.0	3.0
7003	7827.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0
7004	7827.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0
7005	7827.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0
7006	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7007	7827.0	0.0	1.0	1.0	0.0	1.0	0.0	3.0
7008	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7009	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7010	7827.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0
7011	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7012	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7013	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7014	7827.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0
7015	7827.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0
7016	7827.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0
7017	7827.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0
7018	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7019	7827.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
7020	7827.0	0.0	1.0	1.0	0.0	1.0	0.0	3.0
7021	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7022	7827.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0
7023	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7024	7827.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0
7025	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7026	7827.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0
7027	7827.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0
7028	7827.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7029	7883.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
7030	7883.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
7031	7883.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
7032	7883.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0
7033	7883.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0
7034	7883.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
7035	7883.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
7036	7883.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0
7037	7883.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
7038	7907.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0
7039	7907.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0
7040	7907.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0
7041	7907.0	1.0	1.0	0.0	0.0	1.0	0.0	8.0
7042	7907.0	1.0	0.0	0.0	0.0	0.0	1.0	8.0
7043	7907.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0
7044	7907.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0
7045	7907.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0
7046	7907.0	0.0	0.0	0.0	0.0	1.0	1.0	8.0
7047	7907.0	0.0	1.0	1.0	0.0	1.0	0.0	8.0
7048	7907.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0
7049	7907.0	0.0	1.0	0.0	0.0	1.0	0.0	8.0
7050	7907.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0
7051	7907.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0
7052	7907.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
7053	7907.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0
7054	7908.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0
7055	7908.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
7056	7908.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
7057	7908.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
7058	7908.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
7059	7908.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
7060	7908.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
7061	7908.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
7062	7908.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
7063	7908.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
7064	7908.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
7065	7908.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
7066	7908.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
7067	7908.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
7068	7913.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0
7069	7913.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
7070	7913.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
7071	7913.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0
7072	7913.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7073	7913.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0
7074	7913.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
7075	7913.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
7076	7913.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0
7077	7913.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0
7078	7914.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0
7079	7914.0	1.0	0.0	0.0	0.0	0.0	1.0	10.0
7080	7914.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0
7081	7914.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
7082	7914.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
7083	7914.0	0.0	1.0	0.0	0.0	1.0	0.0	10.0
7084	7914.0	0.0	1.0	0.0	0.0	1.0	0.0	10.0
7085	7914.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0
7086	7914.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
7087	7914.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
7088	7914.0	0.0	1.0	0.0	0.0	1.0	1.0	10.0
7089	7914.0	0.0	1.0	0.0	0.0	1.0	1.0	10.0
7090	7914.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
7091	7914.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0
7092	7919.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
7093	7919.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
7094	7919.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
7095	7919.0	0.0	1.0	0.0	0.0	1.0	0.0	10.0
7096	7919.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
7097	7919.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0
7098	7919.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0
7099	7919.0	0.0	1.0	0.0	0.0	1.0	1.0	10.0
7100	7919.0	1.0	1.0	0.0	0.0	1.0	1.0	10.0
7101	7919.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0
7102	7919.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
7103	7939.0	0.0	0.0	0.0	0.0	0.0	1.0	30.000001907348633
7104	7939.0	0.0	1.0	0.0	0.0	1.0	0.0	30.000001907348633
7105	7939.0	1.0	1.0	0.0	0.0	0.0	1.0	30.000001907348633
7106	7939.0	0.0	1.0	0.0	0.0	1.0	1.0	30.000001907348633
7107	7939.0	0.0	1.0	0.0	0.0	0.0	1.0	30.000001907348633
7108	7939.0	0.0	1.0	0.0	0.0	0.0	1.0	30.000001907348633
7109	7954.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0
7110	7954.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
7111	7954.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0
7112	7954.0	1.0	1.0	0.0	0.0	0.0	1.0	5.0
7113	7954.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0
7114	7954.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0
7115	7954.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
7116	7954.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
7117	7954.0	0.0	1.0	0.0	1.0	0.0	1.0	5.0
7118	7954.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
7119	7954.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0
7120	7954.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0
7121	7954.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
7122	7954.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
7123	7954.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
7124	7954.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
7125	7954.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
7126	7977.0	1.0	1.0	0.0	0.0	0.0	1.0	5.0
7127	7977.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0
7128	7977.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
7129	7977.0	0.0	1.0	0.0	1.0	0.0	1.0	5.0
7130	7977.0	1.0	1.0	0.0	0.0	0.0	1.0	5.0
7131	7977.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
7132	7977.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0
7133	7977.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0
7134	7977.0	0.0	0.0	0.0	1.0	0.0	1.0	5.0
7135	7977.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0
7136	7977.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0
7137	7977.0	0.0	1.0	0.0	1.0	1.0	0.0	5.0
7138	7977.0	0.0	1.0	0.0	1.0	1.0	1.0	5.0
7139	7977.0	0.0	1.0	0.0	1.0	1.0	0.0	5.0
7140	7977.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
7141	7977.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0
7142	7977.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0
7143	7977.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0
7144	7995.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0
7145	7995.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7146	7995.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0
7147	7995.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0
7148	7995.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
7149	7995.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0
7150	7995.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0
7151	7995.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
7152	7995.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
7153	7995.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0
7154	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7155	8009.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
7156	8009.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0
7157	8009.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0
7158	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7159	8009.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
7160	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7161	8009.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
7162	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7163	8009.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0
7164	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7165	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7166	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7167	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7168	8009.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
7169	8009.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0
7170	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7171	8009.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
7172	8009.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0
7173	8009.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
7174	8009.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0
7175	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7176	8009.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0
7177	8032.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
7178	8032.0	0.0	1.0	1.0	0.0	0.0	0.0	10.0
7179	8032.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0
7180	8032.0	0.0	1.0	1.0	0.0	1.0	1.0	10.0
7181	8032.0	0.0	1.0	1.0	0.0	1.0	1.0	10.0
7182	8032.0	0.0	0.0	1.0	0.0	0.0	1.0	10.0
7183	8040.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0
7184	8040.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
7185	8040.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
7186	8040.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0
7187	8040.0	1.0	1.0	0.0	0.0	0.0	1.0	5.0
7188	8040.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
7189	8040.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
7190	8040.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0
7191	8040.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0
7192	8040.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0
7193	8040.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0
7194	8075.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
7195	8075.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0
7196	8075.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0
7197	8075.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0
7198	8075.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0
7199	8075.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
7200	8075.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
7201	8075.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0
7202	8075.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0
7203	8075.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0
7204	8075.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0
7205	8075.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0
7206	8075.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
7207	8075.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0
7208	8075.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0
7209	8078.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
7210	8078.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
7211	8078.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0
7212	8078.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0
7213	8078.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0
7214	8078.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
7215	8109.0	0.0	1.0	0.0	0.0	0.0	1.0	28.0
7216	8109.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0
7217	8109.0	0.0	0.0	0.0	0.0	1.0	0.0	28.0
7218	8109.0	1.0	0.0	0.0	0.0	0.0	1.0	28.0
7219	8109.0	0.0	0.0	0.0	0.0	1.0	1.0	28.0
7220	8109.0	0.0	0.0	1.0	0.0	1.0	0.0	28.0
7221	8109.0	0.0	0.0	0.0	0.0	1.0	1.0	28.0
7222	8109.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0
7223	8109.0	1.0	0.0	0.0	0.0	0.0	1.0	28.0
7224	8109.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
7225	8109.0	0.0	1.0	1.0	0.0	1.0	1.0	28.0
7226	8110.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0
7227	8110.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0
7228	8110.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0
7229	8110.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0
